Timestamp,Name,Roll Number,Email,Mess Chosen,Date,Type of Complaint,Description of the Issue
04/17/2025 11:25:35,Riya Verma,241EC067,riyaverma.241ec067@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,No help for students with allergies. Told to "just pick out what you can't eat." Dangerous!
04/17/2025 13:00:21,Gaurav Singh,241CE035,gauravsingh.241ce035@nitk.edu.in,Block I(Karavali),04/19/2025,Food Hygiene,Water cooler needs cleaning. Water tastes weird and has visible stuff floating in it!
04/17/2025 14:40:08,Tanvi Mehta,241IT081,tanvimehta.241it081@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,No warning when mess closes for festivals. Left with no dinner yesterday!
04/17/2025 16:15:43,Ajay Kumar,241ME006,ajaykumar.241me006@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Egg curry had half an egg per person. We pay extra for this? Joke!
04/17/2025 17:45:29,Preeti Shah,241CS060,preetishah.241cs060@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Pasta was totally overcooked and soggy. Just a mushy blob with no flavor. Waste of "continental night"!
04/18/2025 07:35:12,Vihan Patel,241EC091,vihanpatel.241ec091@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Feedback form link broken all semester. They don't want to hear our complaints!
04/18/2025 09:15:40,Akanksha Reddy,241CS008,akankshaReddy.241cs008@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Kitchen visible from counter is super dirty. Storing pots on floor! Health hazard!
04/18/2025 10:45:23,Kunal Verma,241ME042,kunalverma.241me042@nitk.edu.in,Block II(Aravali),04/19/2025,Timing/Availability,Need partial meal plans for internship students. Forced to pay full month even when away!
04/18/2025 12:25:16,Ishita Sharma,241IT036,ishitasharma.241it036@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Dal is like yellow water. Can literally see through it. Charging us for colored water!
04/18/2025 14:00:52,Vineet Kumar,241CE092,vineetkumar.241ce092@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Fried rice drowning in oil. Napkins turn see-through when touching it. Making us sick!
04/18/2025 15:35:25,Sonali Gupta,241EC079,sonaligupta.241ec079@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Tables dirty from previous students. Had to eat with someone else's mess still there!
04/18/2025 17:10:08,Aniket Shah,241ME010,aniketshah.241me010@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Fridge making weird noise and not cooling properly. Storing milk products in there seems risky!
04/18/2025 18:45:36,Aisha Patel,241CS004,aishapatel.241cs004@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,No options for students during Ramzan. Need early morning and late evening meals!
04/19/2025 08:10:19,Rajat Nair,241IT059,rajatnair.241it059@nitk.edu.in,Block V(Nilgiri),04/19/2025,Food Quantity,Pay for 7 days but mess closed Sunday evening. Getting ripped off!
04/19/2025 09:45:45,Karishma Singh,241EC041,karishmasingh.241ec041@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Biryani had ZERO pieces of veggies or meat. Just colored rice! False advertising!
04/19/2025 11:20:17,Deepak Reddy,241ME024,deepakreddy.241me024@nitk.edu.in,Block I(Karavali),04/19/2025,Service,Staff busy chatting instead of refilling empty containers. Waited 15 mins for basic rice!
04/19/2025 12:50:33,Megha Tiwari,241CS047,meghatiwari.241cs047@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Found insect wing in sambhar. Lost my appetite completely. This is serious!
04/19/2025 14:25:09,Prakash Kumar,241CE055,prakashkumar.241ce055@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,Mess closes early randomly with no warning. Missed dinner twice this month!
04/19/2025 16:00:41,Pallavi Joshi,241IT054,pallavijoshi.241it054@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Afternoon snack is just two sad biscuits. How is this a proper snack? Joke!
04/19/2025 17:35:18,Suresh Mehta,241ME079,sureshmehta.241me079@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Coconut chutney tastes bitter. Think they're using bad coconut. Making people sick!
04/19/2025 19:05:52,Sarika Patel,241CS070,sarikapatel.241cs070@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Mess card scanner always fails. Super embarrassing holding up the line every time!
04/20/2025 07:40:27,Vikrant Singh,241CE094,vikrantsingh.241ce094@nitk.edu.in,Block II(Aravali),04/19/2025,Food Hygiene,Serving spoons still have dried food from last meal. Do they even wash these?!
04/20/2025 09:15:13,Nidhi Kumar,241EC053,nidhikumar.241ec053@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Need takeaway option for project deadlines. Can't always eat at their strict times!
04/20/2025 10:50:46,Anand Sharma,241ME011,anandsharma.241me011@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,"Unlimited" special dishes but staff refuses second serving. Stop lying in advertisements!
04/20/2025 12:25:31,Jyoti Reddy,241CS037,jyotireddy.241cs037@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Noodles at Chinese night were undercooked and all stuck together. Hard lumps impossible to eat!
04/20/2025 14:00:58,Mohan Verma,241IT047,mohanverma.241it047@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Using same spoon for veg and non-veg food. Religious concerns totally ignored!
04/20/2025 15:35:26,Sneha Nair,241EC078,snehanair.241ec078@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Milk smells weird. Think they're mixing powder to save money. Might cause health issues!
04/20/2025 17:10:09,Karan Pillai,241ME039,karanpillai.241me039@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,No options for students with sports practice during dinner. Athletes going hungry!
04/20/2025 18:45:37,Neeta Singh,241CS051,neetasingh.241cs051@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Sunday breakfast portions tiny. Not enough to last until lunch time. Starving!
04/21/2025 07:50:22,Varun Reddy,241CE088,varunreddy.241ce088@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Coffee tastes burnt and bitter. Need tons of sugar to make it drinkable!
04/21/2025 09:25:46,Arti Gupta,241IT017,artigupta.241it017@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Staff refused clean glass when I showed lipstick mark on rim. Told to "just wipe it off"! Gross!
04/21/2025 11:00:12,Sameer Kumar,241ME067,sameerkumar.241me067@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Bananas kept near sink getting splashed with dirty water. Basic hygiene missing!
04/21/2025 12:35:38,Roshni Shah,241EC068,roshnishah.241ec068@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Weekend breakfast super boring. Same items every single weekend. No variety at all!
04/21/2025 14:10:04,Tarun Joshi,241CE083,tarunjoshi.241ce083@nitk.edu.in,Block V(Nilgiri),04/19/2025,Food Quantity,Raita finished 15 mins into dinner. Told "finished" with no alternative. Poor planning!
04/21/2025 15:45:29,Divya Menon,241CS028,divyamenon.241cs028@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Pickle at lunch tastes rancid. Oil definitely gone bad. Could make us sick!
04/21/2025 17:20:55,Nitin Singh,241ME054,nitinsingh.241me054@nitk.edu.in,Block II(Aravali),04/19/2025,Service,Staff on phones while serving food. Not paying attention and giving wrong items!
04/21/2025 18:55:23,Swathi Kumar,241IT079,swathikumar.241it079@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Saw staff handling raw chicken then serving without washing hands! Health violation!
04/22/2025 08:05:08,Piyush Sharma,241CE054,piyushsharma.241ce054@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,No notice about special meals. Missed pasta night because nobody told us!
04/22/2025 09:40:35,Priyanka Reddy,241EC061,priyankareddy.241ec061@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Pay full month but mess closed 5 days for festival. No refund or alternative. Theft!
04/22/2025 11:15:12,Shivam Kumar,241ME073,shivamkumar.241me073@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Breakfast parathas drowning in oil. Leaving oil puddles on plate. Causing stomach problems!
04/22/2025 12:50:48,Shikha Patel,241CS073,shikhapatel.241cs073@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Mess supervisor completely ignores complaints. Doesn't even pretend to care!
04/22/2025 14:25:15,Ashish Singh,241IT018,ashishsingh.241it018@nitk.edu.in,Block I(Karavali),04/19/2025,Food Hygiene,Salad veggies not washed properly. Can feel the sand and dirt while eating. Basic stuff!
04/22/2025 16:00:42,Sana Mehta,241EC071,sanamehta.241ec071@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Breakfast only 1 hour window. Impossible with morning classes. Need longer hours!
04/22/2025 17:35:19,Rahul Nair,241CE060,rahulnair.241ce060@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Paying extra for "high protein diet" but getting regular portions. Complete scam!
04/22/2025 19:10:55,Tanya Kumar,241CS083,tanyakumar.241cs083@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,All curries taste exactly the same. Just different colors of the same bland base!
04/23/2025 07:45:28,Arvind Reddy,241ME015,arvindreddy.241me015@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Complaint register always "missing" when asked for. They're avoiding feedback on purpose!
04/23/2025 09:20:54,Kavita Sharma,241EC042,kavitasharma.241ec042@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Napkins stored right next to handwash area getting all wet. Super unhygienic!
04/23/2025 10:55:30,Vijay Kumar,241IT089,vijaykumar.241it089@nitk.edu.in,Block II(Aravali),04/19/2025,Timing/Availability,Need longer meal hours during exams. Current timings don't work with exam schedule!
04/23/2025 12:30:07,Ritu Verma,241CS065,rituverma.241cs065@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Soup at dinner is basically colored water. Can see straight through it. Joke!
04/23/2025 14:05:43,Siddharth Singh,241ME074,siddharthsingh.241me074@nitk.edu.in,Mega mess,04/19/2025,Food Quality,Ice cream at Sunday dinner was melted and refrozen. Full of ice crystals. Cheap quality!
04/23/2025 15:40:19,Jaya Nair,241EC038,jayanair.241ec038@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,No option for sick students to get food. Other colleges have room delivery for sick students!
04/23/2025 17:15:55,Pranav Patel,241CE056,pranavpatel.241ce056@nitk.edu.in,Block IV(Satpura),04/19/2025,Food Hygiene,Saw cockroach on serving counter. Staff just brushed it away and kept serving! Disgusting!
04/23/2025 18:50:32,Shruti Kumar,241CS077,shrutikumar.241cs077@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Mess closes exactly on time even with students still in line. Too strict about timing!
04/24/2025 08:25:17,Rajeev Sharma,241IT061,rajeevsharma.241it061@nitk.edu.in,Block V(Nilgiri),04/19/2025,Food Quantity,Girls mess gives smaller portions than boys for same fees. Straight up gender discrimination!
04/24/2025 10:00:43,Preeti Menon,241EC059,preetimenovon.241ec059@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Pulav had raw rice in middle. Clearly not cooked long enough before serving!
04/24/2025 11:35:19,Ankur Reddy,241ME012,ankurreddy.241me012@nitk.edu.in,Block I(Karavali),04/19/2025,Service,No ingredient list available. Big problem for students with allergies. Safety issue!
04/24/2025 13:10:45,Disha Singh,241CS029,dishasingh.241cs029@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Tables have old food stuck from previous meals. Clearly not cleaned properly. Gross!
04/24/2025 14:45:21,Vivek Kumar,241CE096,vivekkumar.241ce096@nitk.edu.in,Block VII(Sahyadri),04/19/2025,Timing/Availability,Breakfast items run out in 20 mins. Late comers get nothing good. Unfair!
04/24/2025 16:20:57,Tina Patel,241IT085,tinapatel.241it085@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quantity,Chaat night advertised "unlimited" but limited to one small plate. False advertising!
04/24/2025 17:55:33,Mohan Kumar,241ME048,mohankumar.241me048@nitk.edu.in,Block VIII(Trishul),04/19/2025,Food Quality,Special dinner dessert was stale. Pretty sure it was leftover from yesterday. Cutting corners!
04/24/2025 19:30:09,Radha Sharma,241EC064,radhasharma.241ec064@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Service,Staff has attitude problem when asked for extra napkins. Made rude comments. Not acceptable!
04/25/2025 07:55:42,Sunil Verma,241CE080,sunilverma.241ce080@nitk.edu.in,Block II(Aravali),04/19/2025,Food Hygiene,Hot case not keeping food hot. Lukewarm food can cause food poisoning! Health risk!
04/25/2025 09:30:18,Simran Reddy,241CS078,simranreddy.241cs078@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Timing/Availability,Mess hours clash with lab timings. Engineering students missing meals regularly!
04/25/2025 11:05:54,Ajith Kumar,241IT007,ajithkumar.241it007@nitk.edu.in,Block VI(Himadri),04/19/2025,Food Quantity,Juice glasses half-filled but charged full price. Obvious money-saving trick!
04/25/2025 12:40:30,Nisha Nair,241EC054,nishanair.241ec054@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Quality,Bread at breakfast is stale every day. Buying in bulk and keeping too long. Cheap!
04/25/2025 14:15:06,Rohit Pillai,241ME066,rohitpillai.241me066@nitk.edu.in,Block III(Vindhya),04/19/2025,Service,Staff sometimes serves with bare hands instead of spoons. Super unhygienic!
04/25/2025 15:50:42,Leela Singh,241CS044,leelasingh.241cs044@nitk.edu.in,Girls Block Mess(Annapoorna),04/19/2025,Food Hygiene,Saw stray cat in kitchen area. Staff didn't even care when told. Health violation!
04/25/2025 17:25:18,Kiran Joshi,241CE040,kiranjoshi.241ce040@nitk.edu.in,Block I(Karavali),04/19/2025,Timing/Availability,Lunch break only 40 mins but mess lines take 20. Impossible timing for students!
04/18/2025 08:15:23,Aarav Kumar,241ME17,aaravkumar.241me17@nitk.edu.in,Block VI(Vindhya),04/17/2025,Food Quality,Rice is always undercooked and hard to eat.
04/18/2025 08:27:56,Priya Patel,231CS42,priyapatel.231cs42@nitk.edu.in,Mega mess,04/16/2025,Food Hygiene,Found hair in dal today during lunch.
04/18/2025 09:10:32,Vikram Singh,221EC19,vikramsingh.221ec19@nitk.edu.in,Block I(Shivalik),04/15/2025,Service,Counter staff not wearing gloves while serving food.
04/18/2025 09:45:17,Sneha Gupta,241IT39,snehagupta.241it39@nitk.edu.in,Block III(Himadri),04/14/2025,Timing/Availability,Breakfast timing too short closes before 8:30 AM.
04/18/2025 10:05:44,Rajesh Sharma,231ME28,rajeshsharma.231me28@nitk.edu.in,Block VII(Karakoram),04/13/2025,Food Quantity,Curry portion is very small compared to rice.
04/18/2025 10:25:11,Ananya Mishra,241CS15,ananyamishra.241cs15@nitk.edu.in,Block II(Aravali),04/12/2025,Food Hygiene,Plates are not properly cleaned still oily.
04/18/2025 10:45:38,Nikhil Rao,221CV33,nikhilrao.221cv33@nitk.edu.in,Block IV(Satpura),04/11/2025,Food Quality,Chapati is too dry and breaks easily.
04/18/2025 11:12:59,Pooja Reddy,241EE22,poojareddy.241ee22@nitk.edu.in,Block V(Nilgiri),04/10/2025,Service,Serving staff is talking on phone while serving food.
04/18/2025 11:33:27,Amit Desai,231IT10,amitdesai.231it10@nitk.edu.in,Mega mess,04/09/2025,Timing/Availability,No food left if you come 15 minutes late.
04/18/2025 11:58:42,Kavita Singh,221CS47,kavitasingh.221cs47@nitk.edu.in,Block VIII(Trishul),04/08/2025,Food Quantity,Too little sabzi given compared to boys.
04/17/2025 08:05:33,Varun Mehta,241ME31,varunmehta.241me31@nitk.edu.in,Block I(Shivalik),04/07/2025,Food Hygiene,Cockroach found near serving area today.
04/17/2025 08:37:21,Meera Joshi,231CS23,meerajoshi.231cs23@nitk.edu.in,Block VI(Vindhya),04/06/2025,Food Quality,Dal has no taste just like water.
04/17/2025 09:04:58,Karan Malhotra,221EC41,karanmalhotra.221ec41@nitk.edu.in,Block VII(Karakoram),04/05/2025,Service,Milk served in dirty glasses at breakfast.
04/17/2025 09:27:16,Deepika Sharma,241IT05,deepikasharma.241it05@nitk.edu.in,Block III(Himadri),04/04/2025,Timing/Availability,Juice counter closes too early in the evening.
04/17/2025 09:51:33,Aditya Verma,231ME14,adityaverma.231me14@nitk.edu.in,Mega mess,04/03/2025,Food Quantity,Only 2 puris given during breakfast which not enough.
04/17/2025 10:18:47,Riya Patel,241CS37,riyapatel.241cs37@nitk.edu.in,Block IV(Satpura),04/02/2025,Food Hygiene,Water in the cooler smells bad.
04/17/2025 10:42:19,Aryan Kapoor,221CV09,aryankapoor.221cv09@nitk.edu.in,Block II(Aravali),04/01/2025,Food Quality,Curd is sour almost everyday.
